VLP4MC-NA1,1,LPAVA1A,6,MERMACA,4595,60
VM3SPC-PT1,1,MAINT2A,23,PACHO  ,30643,40
VM3SPH-PT1,1,MAINT2A,23,PACUR  ,29339,40
VM3SPU-PT1,1,MAINT2A,19,URRACCA,24336,60
VM3YCP-NA2,1,MAINT2A,14,CPRAD1A,6179,30
VERTMX-NA2,1,ESTAPAA,16,MAINT1A,7375,40
VERTPD-NA2,1,ESTAPAA,24,PADON  ,11300,40
VERUC1-NA2,1,ESTAPAA,6,CONCE1A,3148,40
VERUEB-NA2,1,ESTAPAA,22,ETBVE1A,8799,60
VERUJV-NA2,1,ESTAPAA,4,JJVAL1A,1897,60
VERWP2-NA2,1,ESTAPAA,8,ESTAPEA,3448,40
VE3NEC-NA2,1,ESTICAA,19,ESTACAA,19630,40
VE3NM1-NA2,1,ESTICAA,12,MANOP1A,16369,40
VE3NPB-NA2,1,ESTICAA,19,PACAB  ,19700,40
VE3NPO-NA2,1,ESTICAA,7,PAOJO  ,13261,40
VE3NSB-NA2,1,ESTICAA,7,ESTSI2A,13505,60
VE3NST-NA2,1,ESTICAA,16,ESTASLA,16591,40
VPDNPB-NA2,1,MILTK2A,24,PACAB  ,26818,40
VPDNPO-NA2,1,PADON  ,11,PAOJO  ,21236,40
VPDSAL-PT1,1,PADON  ,29,ALBROCA,34582,40
VPDSA3-PT1,1,PADON  ,30,ADETM2A,29886,60
VPHSBR-NA2,1,COPCS3A,13,BALBO2A,17416,60
VPHSBV-NA2,1,PACUR  ,11,BVVCS1A,14553,40
VPHSCA-NA2,1,PACUR  ,22,PENAB1A,30841,40
VPHSCE-NA2,1,PACUR  ,12,BVVCS2A,15147,40
VPHSCP-CR2,1,PACUR  ,17,CPRAD1A,23218,30
VPHSCU-CR2,1,PACUR  ,11,CIRCU2A,23340,40
VPPNCN-NA1,1,JPACE4A,10,CVANA2A,25424,60
VPPNPB-NA2,1,PAPUE  ,20,PACAB  ,20590,40
VPPNPC-NA1,1,PAPUE  ,14,PACHO  ,30778,40
VPPNPH-NA1,1,PAPUE  ,8,PACUR  ,26193,40
VPPNPO-NA2,1,PAPUE  ,8,PAOJO  ,15016,40
VPBRPS-NA2,1,PLCTK1A,22,VPESA1A,10074,30
VPBRSB-NA2,1,PACAB  ,18,ESTSI2A,9524,60
VPBRVE-NA2,1,PACAB  ,21,VERAN3A,9148,40
VPDSBV-NA2,1,PADON  ,19,BVVCS1A,21521,40
VPDSCE-NA2,1,PADON  ,19,BVVCS2A,21002,40
VPDSCN-PT1,1,PADON  ,28,CVANA2A,29085,60
VPDSCV-NA1,1,PADON  ,22,CRUVHVA,27126,60
VPHSC1-CR2,1,PACUR  ,12,CONCE1A,24409,40
VPHSDB-CR2,1,PACUR  ,13,CAL1C1A,26291,40
VPHSDI-NA2,1,PACUR  ,28,PARED2A,34146,60
VPHSDO-NA2,1,PACUR  ,26,ESTA24A,35095,60
VPPQES-NA2,1,PAPUE  ,34,ESTASIA,15614,40
VPPSBV-NA2,1,PAPUE  ,7,BVVCS1A,8395,40
VPPSCE-NA2,1,PAPUE  ,8,BVVCS2A,8040,40
VPPSCV-NA1,1,PAPUE  ,10,CRUVHVA,14000,60
VPPSC5-PT1,1,PAPUE  ,10,HSBCL3A,14351,60
VPPSEM-PT1,1,PAPUE  ,15,ESTAMAA,16477,40
VPPSL2-PT1,1,PAPUE  ,16,LPAVA2A,16382,60
VPBRVR-NA2,1,PACAB  ,28,VILRICA,13140,40
VPBZEC-NA2,1,PACAB  ,2,ESTACAA,70,40
VPB0AZ-NA2,1,PACAB  ,5,EALCDIA,2165,30
VPB0BN-NA2,1,PACAB  ,22,DONBN2A,10283,60
VPB0CH-NA2,1,PACAB  ,40,CHAGR1A,23188,60
VPDSC5-PT1,1,PADON  ,22,HSBCL3A,27477,60
VPDSEB-NA2,1,PADON  ,27,ETBVE1A,23362,60
VPDSEL-NA2,1,PADON  ,28,ETBVE2A,23505,40
VPHSDR-NA2,1,PACUR  ,29,PARED1A,34881,60
VPHSDX-NA2,1,PACUR  ,25,ESTADAA,35304,60
VPHSEB-NA2,1,PACUR  ,14,ETBVE1A,18163,60
VPHSEL-NA2,1,PACUR  ,17,ETBVE2A,17547,40
VPPSMC-PT1,1,PAPUE  ,15,MERMACA,16490,60
VPPSPU-PT1,1,PAPUE  ,11,URRACCA,14313,60
VPPSVV-PT1,1,PAPUE  ,12,VVETK2A,15674,60
VPPTCA-NA2,1,PAPUE  ,18,PENAB1A,9014,40
VPPTDI-NA2,1,PAPUE  ,26,PARED2A,13149,60
VPB0S2-NA2,1,PACAB  ,14,SANVI2A,7382,60
VAMARST-N2,1,AMANE2A,31,ESTASLA,12950,40
VPCICV-NA1,1,PACHO  ,12,CRUVHVA,13349,60
VPCIE3-NA1,1,PACHO  ,13,ESTICAA,7628,40
VPCIE4-NA1,1,PACHO  ,11,ESTVARA,7916,40
VAMARV1-N2,1,AMANE2A,21,VALLE1A,9606,30
VPDSEM-NA1,1,PADON  ,27,ESTAMAA,29603,40
VPDSET-NA1,1,PADON  ,26,COEST1A,22417,60
VPDSL2-PT1,1,PADON  ,28,LPAVA2A,29508,60
VPHSES-NA2,1,PACUR  ,36,ESTASIA,36421,40
VPHSET-NA1,1,PACUR  ,11,COEST1A,17273,60
VPHSJV-CR2,1,PACUR  ,23,JJVAL1A,25845,60
VPHSJ2-CR2,1,PACUR  ,10,ESTAD2A,24536,40
VPHSMX-NA2,1,PACUR  ,23,MAINT1A,31251,40
VPPTDO-NA2,1,PAPUE  ,29,ESTA24A,14526,60
VPPTDR-NA2,1,PAPUE  ,27,PARED1A,13884,60
VPCKL2-NA1,1,PACHO  ,8,LPAVA2A,6356,60
VAMCCAZ-N2,1,AMANE2A,14,EALCDIA,5326,30
VPCKVV-NA1,1,PACHO  ,5,VVETK2A,4857,60
VPCLED-NA1,1,PACHO  ,3,DORAD1A,10666,60
VPCMA3-NA1,1,PACHO  ,8,ADETM2A,6698,60
VPCMCN-NA1,1,PACHO  ,7,CVANA2A,5897,60
VAMCCBN-N2,1,AMANE2A,31,DONBN2A,13444,60
VPDSMC-PT1,1,PADON  ,27,MERMACA,29616,60
VPDSPC-PT1,1,PADON  ,28,PACHO  ,33746,40
VPDSPH-PT1,1,PADON  ,28,PACUR  ,32442,40
VPDSPU-PT1,1,PADON  ,23,URRACCA,27439,60
VPHSNI-NA2,1,PACUR  ,34,NVAES1A,39263,60
VPHSPD-NA2,1,PACUR  ,29,PADON  ,34346,40
VPHSPF-NA2,1,PACUR  ,15,PBAVE1A,18303,40
VPPTDX-NA2,1,PAPUE  ,28,ESTADAA,14735,60
VPPTMX-NA2,1,PAPUE  ,19,MAINT1A,9424,40
VPPTNI-NA2,1,PAPUE  ,32,NVAES1A,18266,60
VPCNAC-NA2,1,PACHO  ,6,ESTAN1A,18028,60
VPCNAE-NA2,1,PACHO  ,6,ESTAN2A,18252,60
VPCNAZ-NA2,1,PACHO  ,21,EALCDIA,25651,30
VPCNBN-NA2,1,PACHO  ,6,DONBN2A,29350,60
VPCNCH-NA2,1,PACHO  ,25,CHAGR1A,43095,60
VPDSVV-PT1,1,PADON  ,24,VVETK2A,28800,60
VPDUC1-NA2,1,PADON  ,23,CONCE1A,12782,40
VPDUJV-NA2,1,PADON  ,23,JJVAL1A,11682,60
VPHSPG-NA2,1,PACUR  ,16,PAGMN1A,30041,50
VPHSP4-NA2,1,PACUR  ,43,PPAPC1A,44969,40
VPHSP6-NA2,1,PACUR  ,21,PREAL2A,31171,50
VPHSSP-LB2,1,PACUR  ,10,AVE3CSA,20367,40
VPPWP2-NA2,1,ESTAPEA,13,ESTAPEA,5671,40
VPPWP6-NA2,1,PAPUE  ,14,PREAL2A,6683,50
VPPWSI-NA2,1,PAPUE  ,13,YSAJO1A,5467,40
VPQBPD-NA2,1,PREAL1A,20,PADON  ,7862,40
VPQDCP-NA2,1,PREAL1A,2,CPRAD1A,1509,30
VPQEES-NA2,1,PREAL1A,28,ESTASIA,9923,40
VPCNEA-NA2,1,PACHO  ,28,AMANE1A,27636,40
VPCNEC-NA2,1,PACHO  ,18,ESTACAA,23636,40
VPCNEP-NA2,1,PACHO  ,13,PODERTA,21397,40
VPCNER-NA2,1,PACHO  ,10,ESTAPAA,30639,40
VPCNE1-NA2,1,PACHO  ,6,ESTLP2A,27922,40
VPCNJV-NA2,1,PACHO  ,8,JJVAL1A,30331,60
VPCNLA-NA2,1,PACHO  ,5,ANDESLA,18424,30
VPCNLR-NA2,1,PACHO  ,6,PUEBL4A,27950,60
VPCNM1-NA2,1,PACHO  ,10,MANOP1A,20969,40
VPDUJ2-NA2,1,PADON  ,26,ESTAD2A,14109,40
VPD5CP-NA2,1,PADON  ,17,CPRAD1A,9067,30
VPD5CU-NA2,1,PADON  ,22,CIRCU2A,13821,40
VPHSTO-NA2,1,PACUR  ,19,CRUCE1A,33058,50
VPHSVL-CR2,1,PACUR  ,15,VERDB2A,30452,40
VPH2A2-NA1,1,PACUR  ,3,AMELI3A,5044,40
VPH4PU-NA1,1,PACUR  ,7,URRACCA,7716,60
VPH8EM-NA1,1,PACUR  ,5,ESTAMAA,5449,40
VPH8E3-NA1,1,PACUR  ,7,ESTICAA,9148,40
VPH8E4-NA1,1,PACUR  ,6,ESTVARA,8167,40
VPKZGO-NA2,1,PAACO  ,3,ALLSB1A,3316,60
VPMBDO-NA2,1,PAMEG  ,7,ESTA24A,4324,60
VPMBDR-NA2,1,PAMEG  ,5,PARED1A,3682,60
VPMBDX-NA2,1,PAMEG  ,6,ESTADAA,4533,60
VPMBNI-NA2,1,PAMEG  ,7,NVAES1A,4332,60
VPT4AL-NA1,1,PAICT1A,10,ALBROCA,7483,40
VPT4A2-NA1,1,PAICT1A,7,AMELI3A,6143,40
VPUSBV-NA2,1,URRACCA,7,BVVCS1A,8888,40
VPUSCE-NA2,1,URRACCA,8,BVVCS2A,9482,40
VPUSCP-LB2,1,URRACCA,21,CPRAD1A,20380,30
VPUSDR-NA2,1,URRACCA,23,PARED1A,28890,60
VPCNPB-NA2,1,PACHO  ,18,PACAB  ,23706,40
VPCNPN-NA2,1,PACHO  ,5,POLIC1A,19065,30
VPCNPO-NA2,1,PACHO  ,5,PAOJO  ,17861,40
VPCNPP-NA2,1,PACHO  ,6,PAPUE  ,27712,40
VPCNPS-NA2,1,PACHO  ,8,VPESA1A,19304,30
VPCNP2-NA2,1,PACHO  ,16,ESTAPEA,33271,40
VPCNP7-NA2,1,PACHO  ,6,POLSI2A,19305,30
VPCNSB-NA2,1,PACHO  ,6,ESTSI2A,17511,60
VPD5DB-NA2,1,PADON  ,21,CAL1C1A,11714,40
VPD5ER-NA2,1,PADON  ,20,ESTAPAA,10389,40
VPD5LR-NA2,1,PADON  ,23,PUEBL4A,13381,60
VPMBP4-NA2,1,PAMEG  ,16,PPAPC1A,10038,40
VPMECA-NA2,1,PAMEG  ,9,PENAB1A,7560,40
VPMEES-NA2,1,PAMEG  ,17,ESTASIA,9116,40
VPNPPO-NA2,1,POLIC1A,8,PAOJO  ,3322,40
VPNPSB-NA2,1,POLIC1A,6,ESTSI2A,1584,60
VPOFM1-NA2,1,PAOJO  ,9,MANOP1A,5038,40
VPOFPN-NA2,1,PAOJO  ,6,POLIC1A,3143,30
VPOFP7-NA2,1,PAOJO  ,5,POLSI2A,2878,30
VPPTPD-NA2,1,PAPUE  ,27,PADON  ,13349,40
VPPTPG-NA2,1,PAPUE  ,14,PAGMN1A,9044,50
VPPTP4-NA2,1,PAPUE  ,42,PPAPC1A,24897,40
VPCNSI-NA2,1,PACHO  ,18,YSAJO1A,33152,40
VPCNST-NA2,1,PACHO  ,13,ESTASLA,21191,40
VPCNS1-NA2,1,PACHO  ,7,ETAP11A,19439,40
VAMCCCH-N2,1,AMANE2A,49,CHAGR1A,26349,60
VPCNTE-NA2,1,PACHO  ,14,ESTATCA,21718,40
VPD5PP-NA2,1,PADON  ,30,PAPUE  ,16089,40
VPD5SP-NA2,1,PADON  ,27,AVE3CSA,15978,40
VPD5VL-NA2,1,PADON  ,28,VERDB2A,13487,40
VPOFV1-NA2,1,PAOJO  ,8,VALLE1A,5239,30
VPONAL-NA1,1,PAOJO  ,4,ALBROCA,16851,40
VPONA2-NA1,1,PAOJO  ,5,AMELI3A,18048,40
VPONA3-NA1,1,PAOJO  ,5,ADETM2A,12279,60
VPONCN-NA1,1,PAOJO  ,7,CVANA2A,13218,60
VPONCV-NA1,1,PAOJO  ,6,CRUVHVA,14347,60
VPONC5-NA1,1,PAOJO  ,9,HSBCL3A,14688,60
VPONED-NA1,1,PAOJO  ,4,DORAD1A,11040,60
VPONEM-NA1,1,PAOJO  ,12,ESTAMAA,15235,40
VPONEP-NA2,1,PAOJO  ,12,PODERTA,5419,40
VPONE3-NA1,1,PAOJO  ,6,ESTICAA,15512,40
VPONE4-NA1,1,PAOJO  ,5,ESTVARA,14531,40
VPONL2-NA1,1,PAOJO  ,7,LPAVA2A,13643,60
VPQEMX-NA2,1,PREAL1A,15,MAINT1A,4729,40
VPQSBV-NA2,1,PREAL1A,14,BVVCS1A,17819,40
VPQSCE-NA2,1,PREAL1A,14,BVVCS2A,17300,40
VPQSPC-PT1,1,PREAL1A,22,PACHO  ,30044,40
VPQSPH-PT1,1,PREAL1A,22,PACUR  ,28740,40
VPCNVE-NA2,1,PACHO  ,7,VERAN3A,18378,40
VPCNV1-NA2,1,PACHO  ,10,VALLE1A,20798,30
VPCNXA-NA2,1,PACHO  ,9,139TM2A,30709,40
VPCOEM-NA1,1,PACHO  ,6,ESTAMAA,3769,40
VPCOMC-NA1,1,PACHO  ,6,MERMACA,3405,60
VPCOPH-NA1,1,PACHO  ,3,PACUR  ,6287,40
VPCSBV-NA2,1,PACHO  ,9,BVVCS1A,14148,40
VPCSCA-NA2,1,PACHO  ,18,PENAB1A,29416,40
VPCSCE-NA2,1,PACHO  ,10,BVVCS2A,14742,40
VPD599-NA2,1,PADON  ,39,SSMTM3A,21338,50
VPD6PG-NA2,1,PADON  ,12,PAGMN1A,6281,50
VPD6P2-NA2,1,PADON  ,19,ESTAPEA,8829,40
VPONMC-NA1,1,PAOJO  ,11,MERMACA,15614,60
VPONM1-NA2,1,PAOJO  ,9,MANOP1A,5038,60
VPONPC-NA1,1,PAOJO  ,11,PACHO  ,18565,40
VPONPD-NA2,1,PAOJO  ,11,PADON  ,21190,40
VPONPH-NA1,1,PAOJO  ,5,PACUR  ,13980,40
VPONPP-NA2,1,PAOJO  ,5,PAPUE  ,11762,40
VPONPT-NA1,1,PAOJO  ,11,PAICT1A,17807,60
VPONPU-NA1,1,PAOJO  ,7,URRACCA,14752,60
VPONST-NA2,1,PAOJO  ,13,ESTASLA,5278,40
VPUSER-LB2,1,URRACCA,20,ESTAPAA,18840,40
VPUSLR-LB2,1,URRACCA,12,PUEBL4A,16969,60
VPUSMX-NA2,1,URRACCA,17,MAINT1A,24566,40
VPUSPD-NA2,1,URRACCA,25,PADON  ,28681,40
VPUSPP-LB2,1,URRACCA,12,PAPUE  ,16731,40
VPUSVL-CR2,1,URRACCA,11,VERDB2A,17026,40
VPCSCP-CR2,1,PACHO  ,27,CPRAD1A,27432,30
VPCSCU-CR2,1,PACHO  ,15,CIRCU2A,22976,40
VPCSC1-CR2,1,PACHO  ,16,CONCE1A,24320,40
VPCSDB-CR2,1,PACHO  ,25,CAL1C1A,26757,40
VPD6P6-NA2,1,PADON  ,18,PREAL2A,7959,50
VPD6SI-NA2,1,PADON  ,20,YSAJO1A,9733,40
VPHCC5-NA1,1,PACUR  ,6,HSBCL3A,5269,60
VPHICV-NA1,1,PACUR  ,5,CRUVHVA,7311,60
VPHKCN-NA1,1,PACUR  ,5,CVANA2A,3897,60
VAMCNAL-P1,1,CELTK1A,28,ALBROCA,26494,40
VPHKL2-NA1,1,PACUR  ,6,LPAVA2A,4356,60
VPONS1-NA2,1,PAOJO  ,7,ETAP11A,3526,40
VPONTE-NA2,1,PAOJO  ,12,ESTATCA,5770,40
VPONTR-NA2,1,PAOJO  ,16,TTOTC1A,6461,40
VPONVV-NA1,1,PAOJO  ,5,VVETK2A,14344,60
VPORAC-NA2,1,PAOJO  ,3,ESTAN1A,1247,60
VPORAE-NA2,1,PAOJO  ,4,ESTAN2A,1471,60
VPOREA-NA2,1,PAOJO  ,28,AMANE1A,12105,40
VPPTTO-NA2,1,PAPUE  ,22,CRUCE1A,12489,50
VPPTXA-NA2,1,PAPUE  ,5,139TM2A,3109,40
VPPUC1-NA2,1,PAPUE  ,7,CONCE1A,3871,40
VPPUEB-NA2,1,PAPUE  ,13,ETBVE1A,5022,60
VPPUJV-NA2,1,PAPUE  ,5,JJVAL1A,2575,60
VPPUVL-NA2,1,PAPUE  ,12,VERDB2A,5881,40
VPCSDI-NA2,1,PACHO  ,26,PARED2A,33741,60
VPCSDO-NA2,1,PACHO  ,24,ESTA24A,34690,60
VPCSDR-NA2,1,PACHO  ,27,PARED1A,34476,60
VPHKVV-NA1,1,PACUR  ,3,VVETK2A,2857,60
VAMCNEM-N1,1,AMANE2A,36,ESTAMAA,24878,40
VPHLED-NA1,1,PACUR  ,2,DORAD1A,7281,60
VPHMA3-NA1,1,PACUR  ,6,ADETM2A,4698,60
VPHMMS-NA2,1,PACUR  ,12,MASMITA,11813,60
VPHNAC-NA2,1,PACUR  ,5,ESTAN1A,14650,60
VPHNAE-NA2,1,PACUR  ,5,ESTAN2A,14874,60
VPHNAZ-NA2,1,PACUR  ,19,EALCDIA,22867,30
VPHNBN-NA2,1,PACUR  ,4,DONBN2A,26688,60
VPOREC-NA2,1,PAOJO  ,18,ESTACAA,8105,40
VPORGE-NA2,1,PAOJO  ,10,GESTATA,4941,60
VPORLA-NA2,1,PAOJO  ,4,ANDESLA,1629,30
VPORMS-NA2,1,PAOJO  ,9,MASMITA,3588,60
VPORPB-NA2,1,PAOJO  ,18,PACAB  ,8175,40
VPORPF-NA2,1,PAOJO  ,12,PBAVE1A,7130,40
VPORPS-NA2,1,PAOJO  ,5,VPESA1A,2523,30
VPORSB-NA2,1,PAOJO  ,6,ESTSI2A,1980,60
VPORVE-NA2,1,PAOJO  ,4,VERAN3A,1597,40
VPQUVL-NA2,1,PREAL1A,12,VERDB2A,5857,40
VPQZP6-NA2,1,PREAL1A,2,PREAL2A,169,50
VPQ7PP-NA2,1,PREAL1A,19,PAPUE  ,9481,40
VPTMED-NA1,1,PAICT1A,12,DORAD1A,5997,60
VPTOPC-NA1,1,PAICT1A,4,PACHO  ,7591,40
VPTOPH-NA1,1,PAICT1A,7,PACUR  ,6287,40
VPTVEM-NA1,1,PAICT1A,7,ESTAMAA,3448,40
VPTVE3-NA1,1,PAICT1A,11,ESTICAA,3623,40
VPTVE4-NA1,1,PAICT1A,8,ESTVARA,5996,40
VPCSDX-NA2,1,PACHO  ,28,ESTADAA,35327,60
VPCSEB-NA2,1,PACHO  ,15,ETBVE1A,17841,60
VPCSEL-NA2,1,PACHO  ,15,ETBVE2A,17142,40
VPCSES-NA2,1,PACHO  ,34,ESTASIA,36016,40
VPCSET-NA1,1,PACHO  ,9,COEST1A,16868,60
VPHNCH-NA2,1,PACUR  ,22,CHAGR1A,39593,60
VPHNEA-NA2,1,PACUR  ,26,AMANE1A,24852,40
VPHNEC-NA2,1,PACUR  ,16,ESTACAA,20852,40
VPHNEP-NA2,1,PACUR  ,12,PODERTA,18019,40
VPHNER-NA2,1,PACUR  ,9,ESTAPAA,27261,40
VPHNE1-NA2,1,PACUR  ,5,ESTLP2A,24645,40
VPORVR-NA2,1,PAOJO  ,11,VILRICA,5589,40
VPOXAZ-NA2,1,PAOJO  ,21,EALCDIA,10120,30
VPOXBN-NA2,1,PAOJO  ,38,DONBN2A,18238,60
VPBNL2-NA1,1,PACAB  ,21,LPAVA2A,19822,60
VPBNMC-NA1,1,PACAB  ,25,MERMACA,21793,60
VPBNPC-NA1,1,PACAB  ,24,PACHO  ,24751,40
VPBNPD-NA2,1,PACAB  ,25,PADON  ,28516,40
VPCSMX-NA2,1,PACHO  ,19,MAINT1A,29826,40
VPCSNI-NA2,1,PACHO  ,32,NVAES1A,38858,60
VPCSPD-NA2,1,PACHO  ,27,PADON  ,33941,40
VPCSPF-NA2,1,PACHO  ,14,PBAVE1A,17898,40
VPHNE2-NA2,1,PACUR  ,8,ESTLP1A,26903,40
VPHNLA-NA2,1,PACUR  ,4,ANDESLA,15046,30
VPHNLI-NA2,1,PACUR  ,8,PUEBL2A,26859,60
VPHNLR-NA2,1,PACUR  ,5,PUEBL4A,24673,60
VPHNM1-NA2,1,PACUR  ,9,MANOP1A,17591,40
VPHNPB-NA2,1,PACUR  ,17,PACAB  ,20328,40
VPHNPN-NA2,1,PACUR  ,4,POLIC1A,15687,30
VPHNPO-NA2,1,PACUR  ,4,PAOJO  ,14483,40
VPHNPP-NA2,1,PACUR  ,5,PAPUE  ,24334,40
VPHNPS-NA2,1,PACUR  ,7,VPESA1A,15926,30
VPHNP2-NA2,1,PACUR  ,15,ESTAPEA,29893,40
VPHNP7-NA2,1,PACUR  ,5,POLSI2A,15927,30
VPOXCH-NA2,1,PAOJO  ,56,CHAGR1A,31143,60
VPBNPH-NA1,1,PACAB  ,18,PACUR  ,20166,40
VPBNPP-NA2,1,PACAB  ,19,PAPUE  ,19141,40
VPBNPT-NA1,1,PACAB  ,25,PAICT1A,23986,60
VPBNPU-NA1,1,PACAB  ,21,URRACCA,20931,60
VPCSPG-NA2,1,PACHO  ,15,PAGMN1A,29636,50
VPCSP4-NA2,1,PACHO  ,41,PPAPC1A,44564,40
VPCSP6-NA2,1,PACHO  ,21,PREAL2A,31314,50
VPCSSP-LB2,1,PACHO  ,11,AVE3CSA,19986,40
VPHNSB-NA2,1,PACUR  ,4,ESTSI2A,14727,60
VPHNSI-NA2,1,PACUR  ,15,YSAJO1A,29845,40
VPHNST-NA2,1,PACUR  ,10,ESTASLA,17573,40
VPHNS1-NA2,1,PACUR  ,5,ETAP11A,16097,40
VAMCCC6-N2,1,AMANE2A,41,CANCP1A,19528,40
VPO0S2-NA2,1,PAOJO  ,30,SANVI2A,15337,60
VAMCCS7-N2,1,AMANE2A,38,SANVI1A,16042,60
VPPDCP-NA2,1,PAPUE  ,8,CPRAD1A,4570,30
VPPDCU-NA2,1,PAPUE  ,7,CIRCU2A,5728,40
VPPDDB-NA2,1,PAPUE  ,7,CAL1C1A,4291,40
VPPDEL-NA2,1,PAPUE  ,14,ETBVE2A,6549,40
VPBNVV-NA1,1,PACAB  ,19,VVETK2A,20523,60
VPBRAC-NA2,1,PACAB  ,20,ESTAN1A,8798,60
VPBRAE-NA2,1,PACAB  ,21,ESTAN2A,9022,60
VPBRCR-NA2,1,PACAB  ,3,CABTK2A,2069,60
VPBREA-NA2,1,PACAB  ,12,AMANE1A,4139,40
VPCSTO-NA2,1,PACHO  ,22,CRUCE1A,33081,50
VPCSVL-CR2,1,PACHO  ,13,VERDB2A,22286,40
VPCZA2-NA1,1,PACHO  ,2,AMELI3A,779,40
VPC2AL-NA1,1,PACHO  ,3,ALBROCA,5269,40
VPC4C5-NA1,1,PACHO  ,7,HSBCL3A,8832,60
VPC4PT-NA1,1,PACHO  ,7,PAICT1A,8315,60
VPC4PU-NA1,1,PACHO  ,7,URRACCA,8793,60
VPDBDI-NA2,1,PADON  ,2,PARED2A,548,60
VPDBDO-NA2,1,PADON  ,4,ESTA24A,1194,60
VPDBDR-NA2,1,PADON  ,2,PARED1A,552,60
VPDBDX-NA2,1,PADON  ,3,ESTADAA,1403,60
VPDBNI-NA2,1,PADON  ,7,NVAES1A,4826,60
VPDBNT-NA2,1,PADON  ,2,NTOPA2A,973,60
VPHNTE-NA2,1,PACUR  ,12,ESTATCA,18305,40
VPHNTR-NA2,1,PACUR  ,13,TTOTC1A,18994,40
VPHNVE-NA2,1,PACUR  ,6,VERAN3A,15000,40
VPHNV1-NA2,1,PACUR  ,6,VALLE1A,17986,30
VPHNXA-NA2,1,PACUR  ,8,139TM2A,27432,40
VPHOAL-NA1,1,PACUR  ,2,ALBROCA,3704,40
VPHOMC-NA1,1,PACUR  ,5,MERMACA,5085,60
VPHOPC-NA1,1,PACUR  ,9,PACHO  ,5614,40
VPHOPT-NA1,1,PACUR  ,10,PAICT1A,8774,60
VPHSBI-NA2,1,PACUR  ,14,BALBO1A,18130,60
VPPDER-NA2,1,PAPUE  ,7,ESTAPAA,3039,40
VPPDET-NA1,1,PAPUE  ,11,COEST1A,9614,60
VPPDE1-NA2,1,PAPUE  ,2,ESTLP2A,322,40
VPPDLR-NA2,1,PAPUE  ,2,PUEBL4A,350,60
VPPDSP-NA2,1,PAPUE  ,4,AVE3CSA,1629,40
VPPD99-NA2,1,PAPUE  ,21,SSMTM3A,11290,50
VPPJGU-NA2,1,PAPUE  ,2,GUAVE1A,894,60
VPPJJR-NA2,1,PAPUE  ,9,ESTAJ2A,5151,60
VPPJJ2-NA2,1,PAPUE  ,3,ESTAD2A,1063,40
VPPNAL-NA1,1,PAPUE  ,9,ALBROCA,29057,40
VPPNA3-NA1,1,PAPUE  ,10,ADETM2A,24485,60
VPBRGE-NA2,1,PACAB  ,27,GESTATA,12492,60
VPBRLA-NA2,1,PACAB  ,19,ANDESLA,9194,30
VPBRMS-NA2,1,PACAB  ,26,MASMITA,11139,60
VPBRPO-NA2,1,PACAB  ,19,PAOJO  ,8631,40
VPDBP4-NA2,1,PADON  ,16,PPAPC1A,10532,40
VPDDE1-NA2,1,PADON  ,23,ESTLP2A,13256,40
VPDECA-NA2,1,PADON  ,6,PENAB1A,4430,40
VPDEES-NA2,1,PADON  ,14,ESTASIA,5986,40
VPDEIH-NA2,1,PADON  ,14,INATM1A,9238,60
VPDEMX-NA2,1,PADON  ,9,MAINT1A,4840,40
VPDETO-NA2,1,PADON  ,4,CRUCE1A,2274,50
VTAXBN-NA2,1,OJOAG2A,39,DONBN2A,18137,60
VPXSCE-NA2,1,GCVCS1A,18,BVVCS2A,14411,40
VPXSC5-PT1,1,PEGRE1A,21,HSBCL3A,20886,60
VPXSPC-PT1,1,PEGRE1A,26,PACHO  ,27155,40
VPXSPH-PT1,1,PEGRE1A,26,PACUR  ,25851,40
VPX7DB-NA2,1,PEGRE1A,8,CAL1C1A,5274,40
VSBFEP-NA2,1,ENTVA1A,18,PODERTA,6595,40
VSBFM1-NA2,1,ESTSI2A,19,MANOP1A,8128,40
VSBFPN-NA2,1,ESTSI2A,12,POLIC1A,5052,30
VSBFP7-NA2,1,ESTSI2A,11,POLSI2A,4319,30
VSBFST-NA2,1,ESTSI2A,18,ESTASLA,6389,40
VSDXS2-NA2,1,ESTSI1A,30,SANVI2A,15868,60
VTAXCH-NA2,1,TABLA3A,57,CHAGR1A,31042,60
VTAXEA-NA2,1,TABLA3A,29,AMANE1A,12004,40
VTENPC-NA1,1,ESTATCA,12,PACHO  ,20986,40
VTENPH-NA1,1,ESTATCA,6,PACUR  ,16401,40
VPX7ER-NA2,1,PEGRE1A,6,ESTAPAA,3279,40
VPX7E1-NA2,1,PEGRE1A,10,ESTLP2A,5134,40
VPX7PP-NA2,1,PEGRE1A,15,PAPUE  ,7914,40
VPX7SP-NA2,1,PEGRE1A,13,AVE3CSA,7803,40
VPX799-NA2,1,PEGRE1A,25,SSMTM3A,13163,50
VSBFS1-NA2,1,ESTSI2A,11,ETAP11A,4649,40
VSBFTE-NA2,1,ESTSI2A,18,ESTATCA,6946,40
VSBFTR-NA2,1,ESTSI2A,21,TTOTC1A,7572,40
VSBFV1-NA2,1,ESTSI2A,8,VALLE1A,3045,30
VSBNAL-NA1,1,ESTSI2A,9,ALBROCA,18121,40
VSIBPD-NA2,1,YSAJO1A,24,PADON  ,10824,40
